crosswalk_id,tube,on,off,distance
06-0000051201,발산,19879.82051282051,20772.97435897436,548.7931098409535
06-0000026685,양천향교,8965.923076923076,9118.794871794871,549.5531031209712
06-0000025496,양천향교,8965.923076923076,9118.794871794871,549.8413891002665
06-0000045866,마곡나루,21288.871794871797,20787.07692307692,550.5507955733818
06-0000041778,마곡나루,21288.871794871797,20787.07692307692,550.798483652602
06-0000041878,가양,20669.30769230769,20122.74358974359,551.2552447747313
06-0000052822,양천향교,8965.923076923076,9118.794871794871,552.0364042923586
06-0000049557,마곡나루,21288.871794871797,20787.07692307692,552.0704277157255
06-0000012172,양천향교,8965.923076923076,9118.794871794871,553.0846439134019
06-0000050949,우장산,13611.076923076924,13370.076923076924,553.4925597214532
06-0000037229,까치산,27313.358974358973,26170.25641025641,554.3340980143937
06-0000027426,신방화,6518.641025641025,6320.307692307692,554.4330572883132
06-0000049560,마곡나루,21288.871794871797,20787.07692307692,554.8154488778371
06-0000013354,가양,20669.30769230769,20122.74358974359,555.7484304439671
06-0000025953,가양,20669.30769230769,20122.74358974359,556.086777276103
06-0000024503,마곡,9872.205128205129,9996.28205128205,556.3550977051593
06-0000045830,발산,19879.82051282051,20772.97435897436,556.4653033418267
06-0000037230,까치산,27313.358974358973,26170.25641025641,556.5600796707517
06-0000028750,발산,19879.82051282051,20772.97435897436,557.395932478316
06-0000030701,신방화,6518.641025641025,6320.307692307692,559.4057092634793
06-0000044694,신방화,6518.641025641025,6320.307692307692,559.4387654319651
06-0000037228,까치산,27313.358974358973,26170.25641025641,559.5266736261418
06-0000013564,가양,20669.30769230769,20122.74358974359,561.0138147913976
06-0000049555,마곡나루,21288.871794871797,20787.07692307692,561.4515202229253
06-0000037231,까치산,27313.358974358973,26170.25641025641,562.5013110791426
06-0000014247,공항시장,2778.153846153846,2968.974358974359,562.7310502533452
06-0000039749,가양,20669.30769230769,20122.74358974359,563.2417681369479
06-0000028768,발산,19879.82051282051,20772.97435897436,563.908273284536
06-0000012176,양천향교,8965.923076923076,9118.794871794871,564.2093197187294
06-0000031758,방화,6402.48717948718,6107.538461538462,564.2597658778076
06-0000013584,가양,20669.30769230769,20122.74358974359,564.3005139255282
06-0000039750,가양,20669.30769230769,20122.74358974359,564.411532387461
06-0000044689,신방화,6518.641025641025,6320.307692307692,564.7249933014632
06-0000013521,신방화,6518.641025641025,6320.307692307692,564.8437344373484
06-0000052823,양천향교,8965.923076923076,9118.794871794871,565.6937058209656
06-0000012175,양천향교,8965.923076923076,9118.794871794871,566.0543770416294
06-0000024504,송정,6145.179487179487,5809.076923076923,566.5739307008911
06-0000028770,마곡,9872.205128205129,9996.28205128205,566.8646733511243
06-0000049550,마곡나루,21288.871794871797,20787.07692307692,567.0684384143603
06-0000049677,우장산,13611.076923076924,13370.076923076924,567.1023004199129
06-0000030699,신방화,6518.641025641025,6320.307692307692,568.9108981269499
06-0000012069,화곡,27246.28205128205,25422.128205128207,569.0790257582788
06-0000049648,우장산,13611.076923076924,13370.076923076924,571.150224562325
06-0000052135,마곡나루,21288.871794871797,20787.07692307692,571.3302795886011
06-0000041605,까치산,27313.358974358973,26170.25641025641,571.8574584350133
06-0000028767,마곡,9872.205128205129,9996.28205128205,572.633024810004
06-0000041120,가양,20669.30769230769,20122.74358974359,572.705740934709
06-0000049561,마곡나루,21288.871794871797,20787.07692307692,572.9258882440157
06-0000049617,양천향교,8965.923076923076,9118.794871794871,573.1862271802127
06-0000050025,발산,19879.82051282051,20772.97435897436,573.2406625117679
06-0000028790,마곡,9872.205128205129,9996.28205128205,573.4233682946232
06-0000037232,까치산,27313.358974358973,26170.25641025641,573.4753699271143
06-0000013565,가양,20669.30769230769,20122.74358974359,574.1729172339578
06-0000049603,양천향교,8965.923076923076,9118.794871794871,574.2091338975542
06-0000039748,가양,20669.30769230769,20122.74358974359,574.3724768133618
06-0000011839,화곡,27246.28205128205,25422.128205128207,574.3820105165686
06-0000037757,가양,20669.30769230769,20122.74358974359,574.6618398325699
06-0000013587,가양,20669.30769230769,20122.74358974359,575.4654932171319
06-0000028846,신방화,6518.641025641025,6320.307692307692,575.6747952242756
06-0000049658,우장산,13611.076923076924,13370.076923076924,576.2194390187326
06-0000049567,마곡나루,21288.871794871797,20787.07692307692,576.751676854812
06-0000025505,우장산,13611.076923076924,13370.076923076924,576.839284079676
06-0000044691,신방화,6518.641025641025,6320.307692307692,577.0134419031183
06-0000028769,마곡,9872.205128205129,9996.28205128205,577.810419645097
06-0000049676,우장산,13611.076923076924,13370.076923076924,577.8875572210526
06-0000049537,마곡,9872.205128205129,9996.28205128205,578.5517689682157
06-0000052712,신방화,6518.641025641025,6320.307692307692,578.7451023092208
06-0000049614,양천향교,8965.923076923076,9118.794871794871,578.8133315228381
06-0000052711,신방화,6518.641025641025,6320.307692307692,579.0457539971409
06-0000027780,우장산,13611.076923076924,13370.076923076924,579.6827070261634
06-0000014497,양천향교,8965.923076923076,9118.794871794871,579.7525754115529
06-0000049601,양천향교,8965.923076923076,9118.794871794871,580.5272720490354
06-0000049650,우장산,13611.076923076924,13370.076923076924,580.8404995162824
06-0000028081,화곡,27246.28205128205,25422.128205128207,581.0827291926486
06-0000049977,양천향교,8965.923076923076,9118.794871794871,581.1781111225613
06-0000031331,증미,6634.128205128205,6262.128205128205,582.0125327455049
06-0000046650,양천향교,8965.923076923076,9118.794871794871,582.7603625502584
06-0000028789,마곡,9872.205128205129,9996.28205128205,583.2399701680268
06-0000044693,신방화,6518.641025641025,6320.307692307692,583.3011756620839
06-0000022243,우장산,13611.076923076924,13370.076923076924,583.5449032659709
06-0000032129,가양,20669.30769230769,20122.74358974359,583.6948741540011
06-0000025491,가양,20669.30769230769,20122.74358974359,583.7057447662237
06-0000045669,신방화,6518.641025641025,6320.307692307692,583.997537365052
06-0000037234,화곡,27246.28205128205,25422.128205128207,584.2974875663974
06-0000013507,방화,6402.48717948718,6107.538461538462,584.3087782222811
06-0000013519,신방화,6518.641025641025,6320.307692307692,584.4967958410834
06-0000034362,화곡,27246.28205128205,25422.128205128207,584.5388270449981
06-0000039752,가양,20669.30769230769,20122.74358974359,584.7342481156201
06-0000013510,방화,6402.48717948718,6107.538461538462,585.2281176230323
06-0000033821,까치산,27313.358974358973,26170.25641025641,585.5901692250853
06-0000013585,가양,20669.30769230769,20122.74358974359,586.9691436513185
06-0000025949,까치산,27313.358974358973,26170.25641025641,586.9892585517782
06-0000049604,양천향교,8965.923076923076,9118.794871794871,587.1652181599371
06-0000049616,양천향교,8965.923076923076,9118.794871794871,587.482551211453
06-0000037240,가양,20669.30769230769,20122.74358974359,587.9260205799296
06-0000037758,가양,20669.30769230769,20122.74358974359,587.9341828450675
06-0000049450,양천향교,8965.923076923076,9118.794871794871,588.0772173150069
06-0000014496,양천향교,8965.923076923076,9118.794871794871,588.1306780185748
06-0000013104,송정,6145.179487179487,5809.076923076923,588.4702997496007
06-0000015774,양천향교,8965.923076923076,9118.794871794871,588.6667422341301
06-0000049651,우장산,13611.076923076924,13370.076923076924,589.0878988212065
06-0000013520,신방화,6518.641025641025,6320.307692307692,589.3090726059206
06-0000025490,가양,20669.30769230769,20122.74358974359,589.3107201909959
06-0000013586,가양,20669.30769230769,20122.74358974359,589.5713936758976
06-0000049647,우장산,13611.076923076924,13370.076923076924,589.6548633582204
06-0000049596,양천향교,8965.923076923076,9118.794871794871,590.0369752152573
06-0000030291,가양,20669.30769230769,20122.74358974359,590.1475079139785
06-0000033822,까치산,27313.358974358973,26170.25641025641,590.9003873608893
06-0000041875,가양,20669.30769230769,20122.74358974359,591.3586423053567
06-0000022246,양천향교,8965.923076923076,9118.794871794871,591.5690496079272
06-0000026149,방화,6402.48717948718,6107.538461538462,591.6187738695924
06-0000027781,우장산,13611.076923076924,13370.076923076924,592.076324571213
06-0000051468,가양,20669.30769230769,20122.74358974359,592.2385058731624
06-0000012411,송정,6145.179487179487,5809.076923076923,592.477442942084
06-0000012422,우장산,13611.076923076924,13370.076923076924,592.8752483452577
06-0000014498,양천향교,8965.923076923076,9118.794871794871,593.2352337373618
06-0000044692,신방화,6518.641025641025,6320.307692307692,593.2629047855361
06-0000024548,까치산,27313.358974358973,26170.25641025641,593.4902666742113
06-0000049602,양천향교,8965.923076923076,9118.794871794871,593.5501809951005
06-0000028797,마곡,9872.205128205129,9996.28205128205,593.8982746054448
06-0000035043,양천향교,8965.923076923076,9118.794871794871,594.1815205247971
06-0000037233,화곡,27246.28205128205,25422.128205128207,594.225551156223
06-0000033804,양천향교,8965.923076923076,9118.794871794871,594.4657830915111
06-0000003609,양천향교,8965.923076923076,9118.794871794871,594.7046897757863
06-0000028766,발산,19879.82051282051,20772.97435897436,594.7203317875087
06-0000037235,화곡,27246.28205128205,25422.128205128207,594.9175945420179
06-0000049571,마곡나루,21288.871794871797,20787.07692307692,595.0930270348531
06-0000045818,신방화,6518.641025641025,6320.307692307692,595.3393618212549
06-0000015668,가양,20669.30769230769,20122.74358974359,595.5579897855146
06-0000014495,양천향교,8965.923076923076,9118.794871794871,595.9578877408092
06-0000021252,등촌,10748.333333333334,10268.076923076924,596.1642121357522
06-0000012065,가양,20669.30769230769,20122.74358974359,597.0273923194935
06-0000032130,가양,20669.30769230769,20122.74358974359,597.1213825465912
06-0000049649,우장산,13611.076923076924,13370.076923076924,597.1299163085961
06-0000012064,가양,20669.30769230769,20122.74358974359,597.9782591245956
06-0000014494,양천향교,8965.923076923076,9118.794871794871,598.5713258839863
06-0000049615,양천향교,8965.923076923076,9118.794871794871,598.6090189215566
06-0000013509,신방화,6518.641025641025,6320.307692307692,598.6363420089624
06-0000013518,신방화,6518.641025641025,6320.307692307692,599.2671249018609
06-0000003610,양천향교,8965.923076923076,9118.794871794871,599.4358873359546
06-0000035044,양천향교,8965.923076923076,9118.794871794871,600.0167180015762
06-0000040248,가양,20669.30769230769,20122.74358974359,600.3001348538737
06-0000050943,가양,20669.30769230769,20122.74358974359,600.5802987476148
06-0000013508,방화,6402.48717948718,6107.538461538462,601.5531625082832
06-0000044704,신방화,6518.641025641025,6320.307692307692,601.6557654585918
06-0000028800,마곡,9872.205128205129,9996.28205128205,601.8451439345323
06-0000049671,양천향교,8965.923076923076,9118.794871794871,601.9665033729274
06-0000011838,화곡,27246.28205128205,25422.128205128207,602.0077233290683
06-0000025954,가양,20669.30769230769,20122.74358974359,602.272621583619
06-0000011417,우장산,13611.076923076924,13370.076923076924,602.5493222844885
06-0000049667,양천향교,8965.923076923076,9118.794871794871,602.658052327278
06-0000012063,가양,20669.30769230769,20122.74358974359,603.6574419130131
06-0000049670,양천향교,8965.923076923076,9118.794871794871,604.0854765729133
06-0000028801,마곡,9872.205128205129,9996.28205128205,604.5515295547914
06-0000012164,양천향교,8965.923076923076,9118.794871794871,604.7391593353655
06-0000025950,까치산,27313.358974358973,26170.25641025641,605.0251453917879
06-0000034372,등촌,10748.333333333334,10268.076923076924,605.1428696485066
06-0000024635,우장산,13611.076923076924,13370.076923076924,605.3839638070183
06-0000013750,양천향교,8965.923076923076,9118.794871794871,605.4344680156825
06-0000032127,가양,20669.30769230769,20122.74358974359,605.7815515508688
06-0000041877,가양,20669.30769230769,20122.74358974359,606.1037844652698
06-0000028764,발산,19879.82051282051,20772.97435897436,606.1504719548043
06-0000039747,가양,20669.30769230769,20122.74358974359,606.1564430052133
06-0000013273,가양,20669.30769230769,20122.74358974359,606.5872450002012
06-0000024490,송정,6145.179487179487,5809.076923076923,606.9463131582999
06-0000049568,마곡나루,21288.871794871797,20787.07692307692,606.9972609984382
06-0000032128,가양,20669.30769230769,20122.74358974359,607.1736832610408
06-0000028765,마곡,9872.205128205129,9996.28205128205,607.6459128663348
06-0000037225,까치산,27313.358974358973,26170.25641025641,607.8964923395181
06-0000033806,가양,20669.30769230769,20122.74358974359,608.1577795715325
06-0000021250,등촌,10748.333333333334,10268.076923076924,608.5653186899116
06-0000040247,가양,20669.30769230769,20122.74358974359,608.8687313631314
06-0000045819,신방화,6518.641025641025,6320.307692307692,609.176390177899
06-0000019866,가양,20669.30769230769,20122.74358974359,609.317155430027
06-0000028077,가양,20669.30769230769,20122.74358974359,609.3912137167712
06-0000029360,화곡,27246.28205128205,25422.128205128207,609.5418021236399
06-0000044925,마곡,9872.205128205129,9996.28205128205,609.6233915004093
06-0000024502,마곡,9872.205128205129,9996.28205128205,609.709710185361
06-0000040249,가양,20669.30769230769,20122.74358974359,609.949547224949
06-0000041876,가양,20669.30769230769,20122.74358974359,610.0222420574534
06-0000028798,마곡,9872.205128205129,9996.28205128205,610.7911900748613
06-0000027419,염창,16735.410256410258,16139.615384615385,611.0341761094638
06-0000012117,화곡,27246.28205128205,25422.128205128207,611.4356852890371
06-0000013517,신방화,6518.641025641025,6320.307692307692,611.5629021658865
06-0000027414,염창,16735.410256410258,16139.615384615385,611.7741225253582
06-0000050941,우장산,13611.076923076924,13370.076923076924,611.9300572454563
06-0000012160,양천향교,8965.923076923076,9118.794871794871,612.1112062882378
06-0000028758,우장산,13611.076923076924,13370.076923076924,612.1714158763795
06-0000037227,까치산,27313.358974358973,26170.25641025641,612.4644676968692
06-0000041121,가양,20669.30769230769,20122.74358974359,612.718168351513
06-0000024634,우장산,13611.076923076924,13370.076923076924,612.7756497580915
06-0000003621,까치산,27313.358974358973,26170.25641025641,613.0192158542151
06-0000027801,가양,20669.30769230769,20122.74358974359,613.2668645129344
06-0000013132,가양,20669.30769230769,20122.74358974359,613.383938859982
06-0000013131,화곡,27246.28205128205,25422.128205128207,613.4417867096269
06-0000037226,까치산,27313.358974358973,26170.25641025641,613.4613537643281
06-0000049654,우장산,13611.076923076924,13370.076923076924,614.0695425625985
06-0000037239,가양,20669.30769230769,20122.74358974359,614.1561869029383
06-0000012123,까치산,27313.358974358973,26170.25641025641,614.4413709823687
06-0000049572,마곡나루,21288.871794871797,20787.07692307692,614.6676924985579
06-0000027417,등촌,10748.333333333334,10268.076923076924,614.9345240056332
06-0000035678,양천향교,8965.923076923076,9118.794871794871,614.9397229853836
06-0000028078,가양,20669.30769230769,20122.74358974359,614.9415108188773
